,ArtistName,ArtistID
1347,GLOWINTHEDARK,2gLZZdgHD8ZbSAB2qQkr3P
1348,Jan Smit,7iR5h6yGnTiswjsmj624Rq
1349,Lisandro Cuxi,18B188KE3gPEhXfx15XnhY
1350,Sam's,3mvmdWXXKKpUrmYTvdALyS
1351,Adel Tawil,3rZBkgoRHG8M9jQL0QPNMi
1352,Justin Hurwitz,2snm3HmsnDUDxbIChdl2Oj
1353,Vanessa Mai,3WUe8ADT5d65WeByR3ubl7
1354,Micar,3QqlKdJRY4IqUry390xfvJ
1355,47ter,0aXaZj4wB5jLF2E2d8WEVi
1356,Shotas,626MEj1uIFt7eZMSroO01a
1357,Mötley Crüe,0cc6vw3VN8YlIcvr1v7tBL
1358,CJ,7arQA31aZVS8yS6zUveWzb
1359,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop
1360,Almklausi,3f56dbtoRz7bucWJUeofzK
1361,Whethan,0vqJkZ0RpLZixt3lTmD8vP
1362,Shay,3MNnSV5hDd2UzZzgqD8xlU
1363,Thelma Aoyama,1AU9Y5Y2Taxe4yh7AI6JRD
1364,Waylon,5iuXjsXsTXs8lwmqzsF6dZ
1365,Woenzelaar,5q3cyUYQTJUOSZ6Sciduxv
1366,Paul McCartney,4STHEaNw4mPZ2tzheohgXB
1367,Rin音,2sd5k8N8cAOm6Q8OCcePw4
1368,D-Double,7sgdV8Ka9ILeZdzSqjzItk
1369,Youv Dee,5P3mgWx3KvnURMhlVm5pMS
1370,Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk
1371,MATTN,1RQ3ZwCNI7KniEKIN5kkio
1372,Hedley,6Shas1ACrMl25XHgTrzxeo
1373,AriBeatz,6cNWiizYLCClZdnIvqU968
1374,Jan Delay,4KivBMgSnZ7hCDfPm46fKc
1375,slowthai,3r1XkJ7vCs8kHBSzGvPLdP
1376,London Grammar,3Bd1cgCjtCI32PYvDC3ynO
1377,Eurythmics,0NKDgy9j66h3DLnN8qu1bB
1378,Nienke Plas,5rAvD7H6mxJut208JT5KI4
1379,Dennis Lloyd,3EOEK57CV77D4ovYVcmiyt
1380,Ronisia,4krMq8pXkLVTGplpYgHlnV
1381,Every Little Thing,7dZHl3ZmH21XpCwvcMlnml
1382,Louis,6muVA9UXHqzL7ehpyKMS4G
1383,Wincent Weiss,12xme1fwd3iGEW7rF9b6tp
1384,Tom Odell,2txHhyCwHjUEpJjWrEyqyX
1385,(sic)boy,19FI3bwyW062xAmEy3rzsk
1386,Dj 4rain,64YajbnlaxCp4ZDtmGhEBA
1387,Hypnosis Mic -D.R.B.- (Matenrou),3CzMFzHuMzbvcy0qhP0IHQ
1388,Tiagz,4DMkrFIqGXLycc4YLYTn1i
1389,Slavik,7qzdcfeW7JUQV3RkD4gPfv
1390,Souff,3ywMYRcLXJiqbgUfcJZVbU
1391,THE BOOM,3rj96ybf29aaJsJRg4Qci2
1392,Morrisson,3bn93QEHOITZ4ARuiZdfRA
1393,Monkey Majik,6U2dgcU46Iy9pF3RQBj5hG
1394,Bartofso,5EBNHekbDwV3Q9POxvSMBI
1395,Quinn XCII,3ApUX1o6oSz321MMECyIYd
1396,KUMMER,2TiXt00aPsggbxZxL1RaG7
1397,Miami Yacine,1XKjtpH5P81gpOXDB91IEB
1398,Addison Rae,4gvjmrtzydbMpyJaXUtwvP
1399,Benash,53loJtHWjCG1TyKarW2mzk
1400,Broken Back,4nx8ehrFiCOmWgebUKshDV
1401,Senna Gammour,0273LWgX2nK0wZTlstKHys
1402,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP
1403,MC Loma e As Gêmeas Lacração,6tdM5Njlln7nWkonCppW0u
1404,Ghetto Phénomène,40fhusTxvAWqq7xKB2rlgf
1405,Diddi Trix,52h6A1y99QgoEf5FzKEHs1
1406,TK,5vnUF9uAL0ly7qw25ERLuC
1407,supercell,4Mc3zbnQx4wRb0tYg7A8sG
1408,Brothers,5XJlnf7mD44GXWHmRGxt0I
1409,PLEUN,5mwcMzXAn2fReGFjXeGGsJ
1410,Naestro,3UP5WnnFrMhewKp7cGeqQx
1411,LA Vision,02qlwM8fpqep7vX8KKEFmK
1412,Dalex,0KPX4Ucy9dk82uj4GpKesn
1413,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I
1414,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm
1415,Wildstylez,0wr85NuJuAYZsRzP1lJgiV
1416,KAYEF,4hXT6A14n901v8DU5Of337
1417,Rene Karst,3upXQVqKZlTKRES3LQ9VjO
1418,Salmo,3hBQ4zniNdQf1cqqo6hzuW
1419,Ryan Hurd,7lDVEkjIURPMyUYwoQRrpw
1420,SHAUN,72nLe76yBFSlP6VBzME358
1421,THE RAMPAGE from EXILE TRIBE,6E94YMM50nYraxpkixvQuW
1422,Arizona Zervas,0vRvGUQVUjytro0xpb26bs
1423,KNALLER,2ovH0tGdgfnM3OwsuJykd0
1424,Bastille,7EQ0qTo7fWT7DPxmxtSYEc
1425,LANY,49tQo2QULno7gxHutgccqF
1426,The Script,3AQRLZ9PuTAozP28Skbq8V
1427,Alok,0NGAZxHanS9e0iNHpR8f2W
1428,Harris & Ford,4FDj6mh458K7m9Txwyj2rt
1429,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9
1430,Uru,6le80R1opKnTlP4o3KvA2k
1431,Nijo,6Uk3Zz2HjBpOYQOgyzmnNS
1432,Pedro Capó,4QVBYiagIaa6ZGSPMbybpy
1433,Alex & Sierra,58MLl9nC29IXbE4nEtuoP2
1434,Michela,1xoWYqTvsYArxO1Xge3TG4
1435,Bakermat,3MyFDtqB80WZvbtCZRsekM
1436,Moe Phoenix,0o0PoOOyXcmqcyVz8aSdYu
1437,The Fratellis,3M4ThdJR28z9eSMcQHAZ5G
1438,Sukima Switch,0wRzWf3I4lUl9hdFF5uL0m
1439,Celeste,49HlOY4gkHqsYG9GCuhkcc
1440,Alex Rose,2DspEsT7UXGKd2VaaedgG4
1441,Arlissa,7wzaSKTsjE9HnuDuZTX452
1442,Frank Ocean,2h93pZq0e7k5yf4dywlkpM
1443,Dalton Harris,33jj0tW4yX7mnywIwPAtGV
1444,Lunay,47MpMsUfWtgyIIBEFOr4FE
1445,Ali Bumaye,6hMNiBKUQFKpnZ7GTvLVZf
1446,BLØF,0KQX2wRHV2VLjuscfJFNxB
1447,ISK,1HH5TlkjRt2FG8dpkWNm5j
1448,AYLIVA,2rEVnwCPBeGkWMv425KoG1
1449,Nico Santos,3A9B6c1CrSPauiOblw7pWz
1450,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU
1451,Devin Dawson,2ySHS7UojGu20XfUPaBlyu
1452,KANA-BOON,3PWp9R5HvbQgxI5KBx5kVd
1453,CÉLINE,5ZYOlPpI9FZu2uIPkTB0UA
1454,Blake Shelton,1UTPBmNbXNTittyMJrNkvw
1455,Bad Wolves,0eI3X5rAzHRZVe5FPk4MN1
1456,Sunrise Avenue,1osZFzamKEXNoYk7HzWbDe
1457,Ocean Alley,18lpwfiys4GtdHWNUu9qQr
1458,Madame,1vgQksyJ0IVz8y9XerEOy3
1459,Cor,66wqVYADY665LeMxs8nlk3
1460,Soufian,3Vnl7pKDxagUgRJ3NMtEcE
1461,Thundamentals,7ymhGfvQPQLHU20RovzLMJ
1462,Robinson,38CvLGTsjtoloDgv3OKQp8
1463,Adele,4dpARuHxo51G3z768sgnrY
1464,Diego & Victor Hugo,3k68C6mNMJL6OaAdWeW2ZF
1465,Ali As,5iBlCs0WwiMbr5zO6vPt5G
1466,Sydney Yungins,7pqRrWbKf5yMxy79G3YdKc
1467,Blossoms,22RISwgVJyZu9lpqAcv1F5
1468,Alle Farben,61ipISvUVa5LkJlKZnm3Oo
1469,Nirvana,6olE6TJLqED3rqDCT0FyPh
1470,Takt32,1G7TGDJ01So6i6XNirnVS7
1471,Sea Shanty,0mFdUcqo7TnJNeWxzqqJax
1472,Diaz & Bruno,6FGZPlL2dhssxgQlpb7I7W
1473,Jairzinho,4owt1GWUqAh4gsXT13roop
1474,The Tragically Hip,0YMeriqrS3zgsX24nfY0F0
1475,Eartha Kitt,1AwO9pWEBSBoWdEZu28XDC
1476,Cadet,1Gm0kKaDx4GH6pQF88rjSK
1477,Noizy,2SabhGDiBSyaM6QSuBUVqB
1478,One Bit,7jlMwr0xUcRO1xS6WjkkUT
1479,Riccardo,72IlzE8lIeI5W1C4RTZAGv
1480,Luqe,60DyqM3ZxtTK7M5kIFUDbz
1481,Street Rappers,1iPOay2JCcgNMPvBaPe9Ky
1482,Matt Simons,1g0fXhQMHAxlRyIBkCbuE7
1483,Hanybal,2HdP7fpDiLWAvElYGg75gd
1484,DJ JEEZY,6Ql5ZUhTCAn62skkbRJWCq
1485,YNW Melly,1cNDP5yjU5vjeR8qMf4grg
1486,Fake Pictures,02U68BQCUSYgr9eTBWRHLK
1487,Zefanio,7KcUsF4LyLu0SIhmwvNSmM
1488,Jin Akanishi,5gSFxPK5Te7WRIKL5CEWos
1489,Numidia,3OMZaRPVE5OI1IkDbZFBFU
1490,Hayden James,4csQIMQm6vI2A2SCVDuM2z
1491,The White Stripes,4F84IBURUo98rz4r61KF70
1492,Joshua Bassett,4VdV2qRAYBLINR6uU72V1J
1493,Freschta Akbarzada,3Xe69Zmna6TRo8hr5tyoVS
1494,Belly,0FOWNUFHPnMy0vOw1siGqi
1495,Eric Church,2IvkS5MXK0vPGnwyJsrEyV
1496,Jane XØ,5keDbKEPwrbe36cPzRpzsK
1497,Residente,5GcWBUX00IPuWVGMIRK1sS
1498,Owl City,07QEuhtrNmmZ0zEcqE9SF6
1499,100 Blaze,0JxUh8qDlG3xflSV9Of500
1500,France Gall,22HVxZPA6UhBp8wahxDA6I
1501,Shakka,7fqDRFkiuwzFDde1K0taVs
1502,Parcels,3oKRxpszQKUjjaHz388fVA
1503,"Grover Washington, Jr.",05YVYeV4HxYp5rrWalvuE1
1504,M.I.A.,0QJIPDAEDILuo8AIq3pMuU
1505,Jiri11,6RxMqY900Xpza3Kh9j86Mn
1506,Zay Hilfigerrr,7nKeLE1toRtW4M279iS26h
1507,Måneskin,0lAWpj5szCSwM4rUMHYmrr
1508,Trío Los Josefinos,67mFhErdTWmJ9slGMC6vOf
1509,"The Cast of RuPaul's Drag Race UK, Season 2",5B8MzBYbmhTUA47z1mJFMs
1510,SANARI,16E27V4q0TPZXIriwMYTWV
1511,Bryce,217j97zjNxym24pro7QJxM
1512,Jerome,4xcDVatLFh6qlcm41er3LV
1513,Mike Oldfield,562Od3CffWedyz2BbeYWVn
1514,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7
1515,Shaggy,5EvFsr3kj42KNv97ZEnqij
1516,Dry,5h0VUGq3Pn45E3rcz9oe66
1517,Matthew Wilder,3bmFPbLMiLxtR9tFrTcKcP
1518,Wizzard,7823Dim2TzjiQQ9wRQxyi9
1519,Michael Patrick Kelly,4OGiMt96TFUKkKWf7Imlno
1520,Milano,4Jd9XCHzRXTB7ZPPVzJoUm
1521,Nicky Jam,1SupJlEpv7RS2tPNRaHViT
1522,Ryan Blyth,2bno8n7e57sY3zRQw03YoV
1523,Haftbefehl,6ynopZPMBXcIGBI9M02Un5
1524,Bryan Mg,1PyToLP6F2rzV0ZSR71lgl
1525,Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz
1526,BRELAND,0C86lmpnwiyLDUiyo4d0P1
1527,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg
1528,Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ
1529,Charlie Cunningham,78CiW0UJbHspFaVuVexOK6
1530,Sara Kays,7Lk9V7E1u5gqSHmtcKlOqH
1531,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk
1532,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B
1533,Kyary Pamyu Pamyu,7Gh6fW49xfXLP8DTWaLVJP
1534,Népal,1E8w172gkuT5htpwaIEsEl
1535,Ano,5Azjcil94cSjssZgE0IKDe
1536,Hans Teeuwen,7HHVKYQo7uk2347GOmPoPD
1537,SHE'S,6TNooB9HDJ9Xs1GFPl2Fiv
1538,Edin,7jkdo74SDT1PYu6Ksbusxa
1539,DigDat,47rT8CoKTbr0S945AGgATQ
1540,Deen Burbigo,2OTfhbxhBO1u1bAuCy6ouu
1541,2Pac,1ZwdS5xdxEREPySFridCfh
1542,Steel Banglez,6k970rXaWAWVfWMjqWtFNI
1543,Therapie TAXI,5MynxBz4ZMqvUzpcxTZl4C
1544,MC Solaar,3nU8TSIICYDbUqRpJISTRE
1545,Hös Copperfield,4fn6Kez1kGOO74vNuKrvCU
1546,Tainy,0GM7qgcRCORpGnfcN2tCiB
1547,Amy Macdonald,1hJuGCUpefX24GFmss9bjH
1548,X1,6C4irZ60X8G7UimMRQiCcg
1549,Gotye,2AsusXITU8P25dlRNhcAbG
1550,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
1551,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl
1552,BRS Kash,5jJjvmEwRr8epuGZq4eUUa
1553,Jandro,7hofCdl9njgv82JjU0HPwI
1554,Christian Hudson,49m0B4E59KYnTHckGDleUv
1555,Carmouflage Rose,31h66YPpyZlmecPqCaeS4H
1556,D-Rashid,3BAbtGcpq9F6a7TJyw9krT
1557,Alicia Awa,7mYMOwpduul48upxZCfFBS
1558,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF
1559,MiC LOWRY,0AJUYWKztkg5dnrHDIBv47
1560,MAX,1bqxdqvUtPWZri43cKHac8
1561,Grey,4lDBihdpMlOalxy1jkUbPl
1562,Fred again..,4oLeXFyACqeem2VImYeBFe
1563,aespa,6YVMFz59CuY7ngCxTxjpxE
1564,Rémy,1rT9J8vtPCzEKL7oGntxnr
1565,Peter Manos,4K9aclpXgCPNFGEqRlFPal
1566,London On Da Track,5Nf5yishRW9Ye174sJISkg
1567,Inez,2sGGaKKex7GgNlH1DRXZSa
1568,Jordymone9,60gg31QLbNuGwl12YPBAUK
1569,Lune,3pMYJHAY5ErzmJQVWb8VX6
1570,dvsn,7e1ICztHM2Sc4JNLxeMXYl
1571,AURORA,1WgXqy2Dd70QQOU7Ay074N
1572,91 All Stars,2NXFKDjgSuIyiUUH2PEVHG
1573,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT
1574,UB40,69MEO1AADKg1IZrq2XLzo5
1575,Gnarls Barkley,5SbkVQYYzlw1kte75QIabH
1576,Black Saint,7JMPwFdbHhPe46HDJXKhA5
1577,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
1578,Beginner,4XkhEirR2JZT4fncyOxxtf
1579,Karel Svoboda,3iaVXonnnlGLW3BHz1BDER
1580,Kodes,3fnfvu19t4JYyEkRldXsO5
1581,Céline Dion,4S9EykWXhStSc15wEx8QFK
1582,Belly Squad,1EWnP7piatUeXggTXofm5g
1583,Lirical,2H0j2bWQRjJWzcGIjnl7nX
1584,Geko,5vfmmb3UHpuQWJ55JP9slk
1585,Sigurd Barrett,6EN9iGovybDcQZ2NtsqMFd
1586,Myke Towers,7iK8PXO48WeuP03g8YR51W
1587,LPB Poody,0wHeZY93Ede0g1jXaWsiFS
1588,Jawsh 685,56mfhUDKa1vec6rSLZV5Eg
1589,Gambino,5Wf0eeUkR6rRAre6L7H7jW
1590,5 After Midnight,3x9IfYx4a2FPsxqrTV5FgP
1591,Mr. Polska,1A6HQzOvtGaCYihOuIKjE6
1592,ReN,22wa94PJF9zyFJMTp2BYus
1593,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2
1594,Dj Kass,431Pb5EV8KsCBGTw96ZTQ4
1595,DUSTY LOCANE,22hWz22JAmIhIEp0u1X01L
1596,88GLAM,2I9SLklAOG0vdMiUUMNxRl
1597,Sheck Wes,2RDOrhPqAM4jzTRCEb19qX
1598,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu
1599,Sub Urban,7gXb99Sf9nNmpNYeAgIQFG
1600,MARINA,6CwfuxIqcltXDGjfZsMd9A
1601,Phil The Beat,35pKZ36ma78w8aE467fRO9
1602,Trey Lewis,15tTVhFpH8EFXeDgO9xkRO
1603,Meg Mac,4faUajx9k93O56nlmpkOuz
1604,Danny Vera,1bObiFZkYu7IfzxVlAVj5x
1605,Inoffiziell.Goldenboy,4AScySQVdebovwUwTVWzhN
1606,Berry Goodman,4PFC7IPuGWwwYQUuuvSnrw
1607,Professor Green,0oJM3iJjMdzgsd4z5VHQvw
1608,JC Stewart,2TAqN8fwfaKauvviN4pOsv
1609,Unknown T,3iAhNz3e31lBuXYOsqGsf3
1610,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG
1611,Kofs,5RaQ9nmVGoTye2SI76x3yw
1612,Giant Rooks,5wD0owYApRtYmjPWavWKvb
1613,Wretch 32,0T2sGLJKge2eaFmZJxX7sq
1614,Slipknot,05fG473iIaoy82BF1aGhL8
1615,CNCO,0eecdvMrqBftK0M1VKhaF4
1616,Saweetie,6cK3NBO6uP7hh0oyuVELFl
1617,Baka Not Nice,3yvCFkK57FXH7JIwZQ5CmU
1618,Stefflon Don,2ExGrw6XpbtUAJHTLtUXUD
1619,Ant Saunders,4jpsw9CQS439N0B7SecMgf
1620,HVME,2o08sCWF5yyo2G4DCiT7T9
1621,Freddy Moreira,2CU1lH3DaaajH9Cm2S2tPk
1622,RONDÉ,4hj9dun9KpnBukLv7Hgfkr
1623,Stupeflip,7qiRNP9z0FhN63YcLmb8Ai
1624,Nahir,3x3gsBtmPOSQVqdBzO7N5E
1625,Biffy Clyro,1km0R7wy712AzLkA1WjKET
1626,Selmon,0hKUUP3J5Dc69cQur3U2nV
1627,Comethazine,1iJdyDcY98X3GMnUesl7tf
1628,Nona,5aGfasfrnULFuSZ3ElXkHb
1629,Awich,0FnDCrmcQT8qz5TEsZIYw5
1630,Estelle,5T0MSzX9RC5NA6gAI6irSn
1631,Jermaine Niffer,2kN7bQzdCZkSBYhzF6k5lY
1632,Sierra Kidd,0U7ti3mwGrBNlKNE4YlbfT
1633,Chris Jedi,0qTZZWLzuD59Un5r1speHm
1634,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR
1635,Eleni Foureira,39E15l8zeCDYpSZwFNX4G2
1636,Reol,7rpKUJ0AnklJ8q9nIPVSpZ
1637,The Platters,6KWcxMWVNVIYbdOQyJtsSy
1638,TOTO,0PFtn5NtBbbUNbU9EAmIWF
1639,Gabby Barrett,6Iz3eq2aQGFf7TbGT2iahL
1640,BENEE,0Cp8WN4V8Tu4QJQwCN5Md4
1641,King Von,6QtgPSJPSzcnn7dPZ4VINp
1642,Little Big Town,3CygdxquGHurS7f9LjNLkv
1643,MONGOL800,2zUQjYvy0TevSi4d3PjqQO
1644,DAOKO,5Qeyh2XKoITt1mlEVtzazC
1645,HAEVN,65Tmt9uAPTYGl1ZhsOeEJ6
1646,Payy,5p4B4WSKIGvSfhc90GMxw9
1647,Jessica Mauboy,6rHWAH6F4mr2AViSxMV673
1648,Chara,2v3eFzDOUnyWP1drW2dPTp
1649,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25
1650,Popcaan,62DmErcU7dqZbJaDqwsqzR
1651,Flower,0VPLGnexd8K6BGbpLiPPVj
1652,Emms,2AkaK2DXdBUWYjpwOHoKs2
1653,DISH//,0jJmZHZHNe8n24Y33z5Nil
1654,Gio Swikker,5Fj0r4TgtwdppZWzMiDzVE
1655,M-22,4WFtYn5RyU8VGPpPyW9Pxw
1656,Erica Banks,2SXhbucehn00OBVKhzxDyM
1657,Gene Autry,5ixB75BQR3ADoWQkcHQJTs
1658,John Travolta,4hKkEHkaqCsyxNxXEsszVH
1659,Opgeblazen,1wLKrslSkMPt0GjK2PFQng
1660,Joost,6s5ubAp65wXoTZefE01RNR
1661,Bob Dylan,74ASZWbe4lXaubB36ztrGX
1662,Miliyah,29D4iRqjepAsZt6o5hccND
1663,Basada,1kfVCpUQ55hMpU7w3BwvYW
1664,KREAM,0DdDnziut7wOo6cAYWVZC5
1665,Ratu$,7m3gqqtxB5FGXBFmOkR8Sf
1666,Kent Jones,3jHBxvZ9gbBkZ17wKUqVsO
1667,John Lennon,4x1nvY2FN8jxqAFA0DA02H
1668,Ikimonogakari,5YneEA2nLtAhkD5t2769lZ
1669,Drunken Masters,0cUMeX7DFLIvLy0q8uqp6q
1670,DJ Ivis,0RPzmE1iY76tx1eBBXFyYn
1671,Arcadian,6AsX53NZ0rVrVnlKLy1KvR
1672,Wulf,134sCDSe1w2zPnfCG4hT0f
1673,Kinokoteikoku,61H9d7hbIfFNxJJQmIL9AJ
1674,Empire of the Sun,67hb7towEyKvt5Z8Bx306c
1675,Beck,3vbKDsSS70ZX9D2OcvbZmS
1676,Eric Saade,4zGH6gaO4NohcfCXZ31bQG
1677,Joé Dwèt Filé,26zgIfFyTCImkHAp5gwKW8
1678,L'Allemand,3BX2N7cc1OrBUJQiiei3On
1679,Priceless,2408j875K0AESndCiOw5UO
1680,KICK THE CAN CREW,5MRAExqyhUPkktT9yWNvIe
1681,Rolf Sanchez,3R6VoMjUANEP9wb7fRNXws
1682,ToTheMoon,20ZUOewlSW8L3sAvhZEd9m
1683,Vince Guaraldi Trio,4ytkhMSAnrDP8XzRNlw9FS
1684,Winston Surfshirt,61HS7DjYDQIkKSeGvpqmJh
1685,Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr
1686,Nause,4PVn1b2WnnXdq80C7uaZLZ
1687,Sleepy Hallow,6EPlBSH2RSiettczlz7ihV
1688,Afro Bros,3wtMPMvPtiFylbnNXF6CAj
1689,Noriel,3RtNN1VnooWEn3KQk03DUL
1690,Kita Alexander,3CGuwWgoCYSO5Z72H5G2Ec
1691,Big Boi,2ht3wxeT69CzyKFChNnNAB
1692,Triple One,686zrKch7tQIpoOpdSIpTo
1693,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW
1694,Pusha T,0ONHkAv9pCAFxb0zJwDNTy
1695,Mario Cash,1NmZEnCbCyf1O1bkTXZhDB
1696,Taio Cruz,6MF9fzBmfXghAz953czmBC
1697,Mike Perry,6lB8vOoI4DRrrVxXwuV19c
1698,KHEA,4m6ubhNsdwF4psNf3R8kwR
1699,Sunnery James & Ryan Marciano,7kABWMhjA5GIl9PBEasBPt
1700,Curtis Waters,2JbE7jUIGtpXSzytnyMg6U
1701,Julie Bergan,2Tg0aF5cbZktYFzgR1iAKv
1702,Kazuyoshi Saito,7sl3PZyhzAqUpL3M6WVD8G
1703,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA
1704,Willem,0QuIRxRWYAl4oRHSQYCYds
1705,Yade Lauren,2YkP9pfIZ6hJKeuppuz8qT
1706,Chucho Flash,5pkJj3IFFJBgzNYJsGR57Y
1707,Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj
1708,Lights,5pdyjBIaY5o1yOyexGIUc6
1709,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0
1710,SHISHAMO,6MGHit7sV38BhpChZYByFv
1711,GLK,3dH7pcBScIJQboDyMzUzez
1712,Keen' V,5iZMWWLoDJH1u6Ru2rOEsd
1713,Qucee,48vBSuFP0e3sObT3huTdur
1714,Ilinca,64PgkSM1uDD9BJEg0UkMMM
1715,DJ Wale,4gTsaC1OX5plDemue2uZHn
1716,BØRNS,1KP6TWI40m7p3QBTU6u2xo
1717,Malu,3fll16LLw6kdDxWzSpJPEQ
1718,Twenty★Twenty,5I6N6mTH10rgpyoqCc3TRW
1719,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX
1720,Marília Mendonça,1yR65psqiazQpeM79CcGh8
1721,Puri,3ADyFy1orEwODaiHmRRMQp
1722,Marvin Gaye,3koiLjNrgRTNbOwViDipeA
1723,The Strumbellas,6ujr1NkqbZpYOhquczUUfl
1724,ZieZie,26XzvosH2cl8Re6KSo9m8Z
1725,Mason Ramsey,6xvpfMjWTougrRRtK7iikz
1726,ZHU,28j8lBWDdDSHSSt5oPlsX2
1727,Luke Christopher,787bCXOIvGeBw0Bc4kEjhD
1728,Mudi,1tnX93BHWyMdBSLhwAzo1j
1729,KIDS SEE GHOSTS,2hPgGN4uhvXAxiXQBIXOmE
1730,Amenazzy,6kq4GHwUcUojGIu0ziSNXf
1731,Da-iCE,71UIOLnsacxQHlU55TvfiH
1732,Shakin' Stevens,0wi4yTYlGtEnbGo4ltZTib
1733,Koosen,12nEr6QOfSKkiTXjEp8tBB
1734,Steve Aoki,77AiFEVeAVj2ORpC85QVJs
1735,Squeezie,0xECfhlRzRRIIe2Co5HX6n
1736,Os Barões Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5
1737,Alesso,4AVFqumd2ogHFlRbKIjp1t
1738,JAE5,3NbqBIc16CNAe5nYSmHR3p
1739,SUPER-Hi,2lJ6K4PTrrweXhRiqh1CZE
1740,ROSALÍA,7ltDVBr6mKbRvohxheJ9h1
1741,Blanco Brown,3yzRiNMZdTsSUgplcyYZ4i
1742,Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp
1743,Emily Roberts,3RBqLTttwN1orqQozYfmJo
1744,YFN Lucci,5Berubt6ysOy2LCMyqhmXP
1745,Kpoint,3ABLHSKKZzNcgpBuXvLB9W
1746,Dean Martin,49e4v89VmlDcFCMyDv9wQ9
1747,Acda en de Munnik,040Fqhc0l7a4MPeDx6cneh
1748,N.E.R.D,5wPoxI5si3eJsYYwyXV4Wi
1749,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV
1750,Baccara,4dn4KQgTE4P3jrwa3iIVzQ
1751,102 Boyz,78TTCmh2koperK5NBn7DgR
1752,Defano Holwijn,5pGeI9pmfUEoHGn9w3NjqM
1753,Kanoé,7jUHzlUQxkrsszeYAIqHCY
1754,Rea Garvey,0bmxU94V20pNJ2Vie9kFYv
1755,Sun Diego,3TqfPVt0HX8GCzNOOjDcum
1756,Darius & Finlay,1w67D3PakcxjYGt6xPnnke
1757,Sipo,1vLew3o8JIJ9XTCRkOCCbb
1758,Israel & Rodolffo,41QLxRXlc2NwfJZkHGHKid
1759,Master KG,523y9KSneKh6APd1hKxLuF
1760,Gera MX,2hejA1Dkf8v8R0koF44FvW
1761,Massari,0Jzbm3ifxDNLxxS8M4BS51
1762,Toshinobu Kubota,45JvI0rkPkFFL14Cj0eput
1763,HK,0dK1wy5v9DDEnhndvlX8Il
1764,Tobi & Manny,50y1BeMwfz8MCB3YfH9qoj
1765,LUCKY TAPES,7tyrh2CwSnilzMD8olQxcx
1766,Yabai T-Shirts Yasan,3GP0RQRnBvpYVgdVYfcaGS
1767,Robbie Williams,2HcwFjNelS49kFbfvMxQYw
1768,Alpa Gun,6nHDuiu6PIpfWt6DswQHvL
1769,KIKESA,3U0pUvFUMv6gJiTFnXiueY
1770,Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM
1771,Outkast,1G9G7WwrXka3Z1r7aIDjI7
1772,あれくん,7voEy17zvlQojgmQYUlKDK
1773,Louis Armstrong,19eLuQmk9aCobbVDHc6eek
1774,Allie X,0wnYgCeP013HkKoOyC5V32
1775,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh
1776,ayaka,22FsmLO3ZyvgWBy5QbfcQi
1777,hachi,6ptdMFoqgQZRoccAYK9Opd
1778,Dave Roelvink,0awqQLsNMZU3cFOVYKzFoe
1779,にしな,2aoUBwmHWln0JSEZbi9E70
1780,Rachel Platten,3QLIkT4rD2FMusaqmkepbq
1781,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk
1782,Nathan Dawe,2gduEC76ry33RVurAvT05p
1783,Banda MS de Sergio Lizárraga,2C6i0I5RiGzDKN9IAF8reh
1784,Faroon,697ZbUKLJSEWWhtayAGxBY
